tx_hash,block_number,unix_timestamp,date_time,from,to,quantity
0xa11fc44d83e653e42f8fce0113987ee56e14829d2ecc880a05220c7521310027,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x0044603a9c1b3e99918dc373a07dcdfedf38bdca,27.528
0x54aaa7dd7a2c3a664d8281722723d3d3b81ff8256d1768f7186d1dbf7cf4f770,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x001ff7e32cfd40f06e0d9f60f60eac6bef113f41,366.404
0x815e74d2aad8378a9ba9e535e29979132e5ecb3fa34a0dd046ba3480e37d930a,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00bff9908ed6553a0c3b071b1232bb6b544abdbf,1.835
0xcb485ee1dbbe4a11c6cc17e057791775354a4ef47077baadc2b45aa73455ee30,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x750410db2d74027243fa5b6abcab763635fa7fa9,50.061
0xae36e396a85b6756c9d90c138e613d7a6417a66f03f4273164cd2ad96310171c,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x0045fa890802d3a2b2a1c7fb78859017786a9fad,91.761
0x1d2c4383afbe0e06c2a81d0cb1bb065a1081fcb1ea9dee8dfbfd9beb72ec428c,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xbc73c898b502cfba8144fd3a1a33757ab84440ac,16.562
0xd6e2242b37a3c498c6496902b842c2f92adbaf3018591ab1906c7dbc2062fcf8,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xe0d243a2e86fd76e56fd99cde8bb928ce3d140f8,908.441
0xded560b556f8223b54afae2cfc3085bf8e6125af0d6ba8280c69d7a1fdf71805,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x8a44f67e79908d52a5d81bf30cd063a481eb528f,362.183
0x6370b8e41dedc048b8d65cc55f3a61a8ba7a19b0abb05965eaeb85741c094ecd,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xccda9de9a7a369174a04ebfc2d18faec1120225a,31.495
0x8afb2c429ef24ba0c8d2ca7980dc745d5c5f75b4c3ba4f765a7d84d02d42b693,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x15510ab37ed950371ec9ddd5635fb5d1419ba3f9,20.646
0x1a80df077f842b3e213174c390d0c757e5c573908355048b34ce0f4b3072dfbc,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xdb5d3aa321ed9182afd69a3e1ac855073fd914e4,2018.758
0x06ace2af03d0d0cf82a8f6b91fcb986eed1f4597c79dc8330cc59b7d48ba1468,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x8ec079be8fccf89a39f8a2ffe35bc08f3047876d,3.619
0xc9b703e6ed735aa853b7a8a8ddf6a4a1c242979669d8cc824c459b0b1336e1cd,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x8c94b11f460481f86363563e7eeb447225fdb61e,126.631
0x586ce5aa521373262a905de5cdbd6d761e9714dda284695dc4910654bcb65c9b,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00c020f030a93bf6e1836931274ecaa1cc958683,16.517
0xfc085873477b00c8cef5856d12c29473ab3d9951d73d2183727aac6caccdfa25,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00b3e7a175f6183e2c8a32e94881d9cc24b96f4a,18.352
0x9e4e3e31852bd37e500c3bb05ec41e07eb6e81ffb72ce764cc1683597b158d6a,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x002c8f6cf6fffece4a83cc3d75760f268bb0c90b,25.608
0x7e6abbab8ec14bcc7edde8895c82893777f9ec86dec6d0253235a6b73a96b2ec,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x0072d5c92b77a0ca227964a4dfb304acadc78a05,33.034
0x6dc7e0a83ebd63a1a198a80c14ee25d426f16f1e6b48e93a2bdee4cb1740db69,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xb8369231f4ee7d48791e4b23b789a6de4ac1beb6,70.656
0xfbcee5ece3bb74f5b372ff147b6ff0604be35fd61c9739c4ef7e707cf69bb24b,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x30d381605485745197162f89fd80937d890b5358,307.401
0xc3c0b18aff2f45f090d4db9678ed1c88b464e988a6f1a2f7307e01ab5a176f6d,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00365211e85575a3a4ade9c33c7207fcfe886bb7,485.97
0x747b66fa537f5455c8698a0336f3974e2318b0ca17bc4d2eaf7129f2a5107a11,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x0082242f0e0c5831adcfdcc04052b72dbeffbad0,1.101
0xdc0815b0094f071b5fe389de6486cced2f6e064005359bb5cdd8f44eaed5bf2c,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00e22bdca82b186c02ba11cccaeb2515d10b0a81,4.588
0x64919bf040d948a02ef249acb017c8ae357d9380dcc56a7e70ca7ea4a6d1c649,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x4c3f69ca5a5806321b36b68e6a25aaee0b58b259,8.992
0x4fd78f34f02e3f1f8f822c92cd7cf9375b6b9e12aceec368f999ce1922ac6a31,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x000d21538f4fbbe5aee7b158591e7cfc2456b0c2,19.38
0x8cc7acc06dbe347709c5e31aa626f91fb13738bd0d476b77663054e23054199b,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xcfe2d550e5f331a0626b08e9dea48b37c7d33231,22.94
0x8275ad8eb132c3e6b5f2e41f635007dfd51dd2ae9cc5e0cff1e147f6567b847f,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x002dc409f3938a24541ad2dbff32b8635f5af5e9,6.191
0xa08f92e520a30a2f9eb2d739edefaf2f6228d5bea7f88ee0f92090963373cfa3,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x953bbf3ce4f4e15d76793c6d672f227993c4f3ec,6.799
0x456d99f01044ffc76dd31efeaf576f14c655f94a0b3dc23931ab56e03bb4111a,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00a1504b9d2fa2a344ae27cf32d1ddef24ef6d46,8.625
0xf858e8876409653dee23c03510ed1ed93d10341a187644ea7f8cdad61dd08031,4440595,1509126417,10/27/2017 5:46:57 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00c50164ef29cfbff4685873ec8918fa2b5190b2,32.116
0x188ac2a4db20c30dd128e66483d9ee9fd022ea433041c5b406267b42f102c362,4440597,1509126499,10/27/2017 5:48:19 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x004d9f28eab5867df8ce500efa3bb8a2354b46b0,2.661
0x16a7c9c3c52a31ff5e53270fa252b950b4a47fafffe058923221689b65e09e12,4440598,1509126503,10/27/2017 5:48:23 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00e82fe500c39f4644d479f85e4b3e407a9d6a1e,18.535
0x6cf88c4cf2513a964d275d201402fac43cc69cd679869ad2edebc8292c8cd0d9,4440598,1509126503,10/27/2017 5:48:23 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00bd4e8aafa7d3e1d9fc46c5ca788d6dcd1ba873,36.567
0x43741eddf487cb54c2409c311a1df98ef3878247dc0b1ecc0899670868beed27,4440598,1509126503,10/27/2017 5:48:23 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x009c889dd86e5465eba2a0bd3481d2e89d4ac209,9.543
0x1d23a7ba79280d071da8333ed37700ecdf8093ed2230eefc01d2b50394bd0ae0,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x007af51d441a632cbf0b4ec175e61332f28583eb,9.176
0x5d91c8b7318c22240b9d4b0ed22b61f9675d1fc6a17849c84ba5b94dfcff13a6,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xecda139d1a13ac2f0ea53cd2be13188e54a1c4b3,61.76
0xdc03eb69831fc8715bb184243e9c7fd5bbd99e8c481fd3b257f4cb0a972bd3bd,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x1c062628943a930b805849b494719c7d23c77bd5,73.409
0x18ec010b13aaa4aeed8fd595110d45a25062f71e0dbda355cfedd87b8aa2e955,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xe4465431b88b42ed2cda2b4d4c50b38ca1ac8f83,1816.882
0xbe50c81ee222d7503ff60b79581eb4f0f8771bb6b6a68b6259bf28d5061ff74a,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x0c69d0cdaf9abd8b01a100387d4c5ccba3b467f4,731.478
0x4ad66bec75d23051ab51e5890cf06fab2a79b47f6daaa53c01220efc7e8d025b,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x0059d48fa65e3440a352527e5c11627927751023,97.496
0x884976efd8c853c58305166bb2bbd1c1ca9164d24d8116164a4df100995f2006,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00c4ea7d30d01e1d8438dbbea89d44d235a46aca,21.655
0x8cd0699fd233624026cbcd38cee10fbb05510f5f642b3c1fb681126ca6bf8bb8,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xcf6aef56499745cfc8abee1fec089e86dc2e0b33,18.352
0xb90e6f12f422e859f406c9e80ef31a21ae8e517f93bb5ac824a8ab4b73406d52,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x008e158b389d89e9f98ab781725f34f5d06e7ed0,178.935
0x188e3bbaa8c11eb4d88ac499570db6423a11c86f7513acf682b2281a1f14af06,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x005e5c04f113b7ca7c62a331be999bff4f0ec44d,9.176
0xf8e35923c2216a67882491bdaf3e27907b94e91a84fdc4341b30feecdd72b949,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x74f63340b5ca9fca58b50dcbf6cedd1c97972200,16.654
0x1e7e80c2cbeebdfa55622be2427564d5478b02b5ce77f8cfb19b32ca3a338887,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xc46fbc59c8742b17c3f67fb39338046c1b3be969,138.101
0x5c4ac8beebf8b824ea0c1cf68127797661fd2b060180691853668c3453c367e7,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x0082f93778fdd8d0264b2718574c75566651201e,27.069
0xd337a917aaf43ae374fd334df69d31816ea0c359e65cc268e2ef9b80c8931ca4,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xbb9520248a32078fca7bcdc6459dda51afa86fe3,42.091
0xd44dbb26d01d00dc1dbe21b5e16aadf7ef4116e903441325a06ff875a82ab2bf,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00e7b9a7b203678bd95a2c7c44630e7d56efa2d4,64.233
0x7fbf0eb4bc82c651eb3d77bbd98c826aea624d7564e44dc63fe18f16c2e006e7,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00b3bc9934e8b33722ca127accd270cced149b5f,13.764
0x7f65f846008e16b09352184a5f25b621915a71a0b1e581dc1d6738807bad6988,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x4f7765e7ebfafb17ebd8da8a9422d5d1a9a4760f,11873.968
0x9c62cc429d2ee9b9fa56e9269d693afa703a0eeab3deff0c75513ad8568b4ea7,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x89379ecb3d84d69e1b18075d89e864bea36c9b10,1917.82
0xbee98cbdbaf7de4b95baf66f0398c89126d2434d9b0a7c16d64346f5b9239442,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x60540e1682be7484af2d79b6cfda708ee285dc8e,68.729
0x31a4423e4817a6273c59866a2efeea0a6187ca5beee21a65c054fa868d0abfef,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x52ce0fbe0808b1602284b9cbe22d0cb06203fb4e,18.352
0x4f7be10cfa7f44485feea47f747670c11330272f4e2cdd61c0695fce8590e8d2,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00dd083f4f90637b34f98f77c9c6027a0c78c6f2,13.764
0xce95b23632f5ba9686f63f98db5ecaa36f110d6e77e0867b2adf4ccc42a3180c,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x92349b865f8b6033f8a36861f62fe4b0202c93d1,73.409
0x31327a056bd18a8dbbb988c1476931a3eeca63807a613ff66671927dba337400,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00a5e5e5f1350b92dd9bedcb9b840032fc728dac,183.83
0xbd85046582158abf8595cb7188e1daef4b9fdaf3636748b58134596ac6f81118,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x355d599405c853d1be6f1ff027967879d69acafb,183.523
0x794efd0af4088230c8cbb65d7ff7f929a5609d484341c6b046a45f66bb646664,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xf8fce84ceddb0e33e9b310adcc5625d8f7b8b77d,238.58
0x11f351f729b4edc914a5778f760d024d236751e7f197fafed592a49858b69b02,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00e73ecfd355db154dd6f0f9a26a610d791d95ed,172.454
0xf97d662bc76793113f2fe9491a66f878946e9321590f828dd91bab2006157b54,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x95009f768050dfb14ef9ada842323c6349386972,1101.14
0x70605798248d84ba7e0effd027ed668cd8af53f1486faca02506eb9d34ce7e6d,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x4ff636bfe534a97fa8adc9366aee821059b032d2,18.902
0xa8240fa0673dc98505b5629949b28c1160b0d372ac6d72b023344c3698395440,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x004f7dda0a8e0054890ca92e930239cdb6a6f74f,27.528
0xfeff0a24347403845b3032dd16ce07234dc683cbce90a1ae7a3655ce40053f1e,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xce22e1a0a40b684163a37c72112c304dd51bee92,155.994
0x4418c26c582201c8ac69ed225a7c9bfdd3923de00731c063cd2707b57c9efeb6,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x1b1bd494502e19e60d13e635c6931fce893f7824,917.663
0xda00b0ad5647945cec3628e82498f350d32e369f2c0490492f0802582af6c193,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00d5f0ae658e4d4d48cce0355ab6c1eb155b7a82,36.704
0x9b86067c0218771633265b5b6460a157f844b89a07e798c2c0b45a68204e4c62,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00dea07a98574e30bd9c10dcef40d228a0526d6e,3.42
0x85c6c6b02a17f8c8d167af005c5b892fa123538e0fc036d415ea2c0912f682ae,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x49aa20d0109520abd79ca28bdb453ba1ba348b3b,0.045
0x52aa56bcbfd9fe4e452be41a0d7197fba48667bc20e7f5d98079ae70a240fca9,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x5f7932b29b98c93c7844cc0833deff8b0109f958,509.277
0x3c794a5e8fd165531cd2dc47d3808ba6f3e45b3d674f6865708c8611552ae48a,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xc5463e2740bf82a52ebc0b310c575854d592940c,36.796
0x3258b49ceb0f0d780aa3c58f3e3c3439252163f7ae5ac0bf48b9568875db12f3,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00b9f5c58ff70657d2c607eda6c44c1b70e69665,73.042
0x4a9b1e727f4f9cfb3cd45ca22e0f6d9fd62475e3057415ed4e35871075bac564,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x8d4920fa9841558c97da4dbad60bfea2664f6cb9,9.176
0x5ce32c5a7bb01bbad9e084a682353193bb5e9c73cb832e2b2bceb7727f0d3ec8,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x40095bd940a96c8b42abc9602a265071d0ef82c6,11.929
0x7e2422fc2c85ca26e22419a26e931873087da2f741f64c6b0ded85bb1f9850f7,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x5dedb58e1daed431391fe2f71a4296ab37e01462,183.523
0x5788505807791bad23f36ee73ad10a9d31f68b379e81cf1dc791b2cd40042723,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x0c25af253615dd16c0cc521514164ff2b390b5cf,4.175
0x782be3e1050d345d8d9d0d06e8951b0825f431c8349e13efb075bc045271d743,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x6f51382de43471e6056864cb39123ac877c1902b,183.523
0xc400d1744e3b75e76a7bfdda39c8075594e77729f8e3e31f0f49a1874f5d0004,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00e3bf929b3f1c271e62cc6d1f2882eda0e741f8,9.13
0x147c8ae953094e614c2391897a6d110a0d14de92cc2fbe6b96e81a02425586c2,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x3c14584ac76ee1a0c3d35d336f2448c65f1dbad7,77.813
0xcaa894fcddb7c9cdea21915df317e73c1ff507a75cb87c5285b59d7c456b64f5,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xf3bbb30d00284df9abc29e5601e34965df641199,458.808
0x41e9ea562ea340ec8fbfdc5fb2ed431c3210630ed3690d0f09079f8c32d1c1b4,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x0628dae391a37ccb6ccae7e6b6495c2622d69cda,4480.633
0xa5ccab89dbcf84720c9c3ec79a10c251da2b80b7fa3eda0948e6ecf8b0eb57ea,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x0016cd03db08cffafe5afd43d9cc903856a042f3,27.528
0x590113af83aa33c3f4d261931e9780141636556bc4c89725e150b7faad6d420f,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x442bb3cc2095dfa3447c774c3ecaa91805c4a94f,549.076
0xf4a9869687fae06cedbaecd1ad0f197ebdc83b1cfb80cbb68071c656efb6713b,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x000fa4aa94334c36300b16254889a721a01d6cbb,4.221
0x9e0927ad8ba3c0fcc5bb1c92ba6c7889bf173ce0bde316903eea6279e18789ce,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x4d41ec9ddc83bdbead278781f9b8c57fd2028dbf,186.872
0x9cde8cf1810b1c6ee0d9c220be786e11ef57c1c094aa44a29f7c01d97f4dc253,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x1c116f3128654372fa53ea006f91d4a6cc8ab13b,45.972
0x9eeb6835f368229c8193e86f1b2f6e81cf54ef0160c5685727f7230dc2438d21,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x009bb861090ee8778e674f54857d9fa5e2f32358,4.588
0x9eff53b33fdc1ce22d76d1ea8f398c77e92c5e358db1e7dc50ea5d470b3707f2,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x905aa2247bfd6b8c4850d59b83cb6a43007b2ad8,275.422
0x9ee32a7d103f539e2cdb0ecbff4ed276600e129a1ce5d15d3342f175eac9dca0,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xd517ccc6eaa9380931987daf0ea1c53ce4ac4ca8,27.436
0x81c5301530aebb0dd795f207f03a069ab4ccd1f0f3719aa3805f2a39128e13fb,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x0069c7b8173234a0b275d948db0a415a7b48091c,18.352
0x8456ed760222674707c703d1026dd5b7485e1ee3cdf6729d23a33e9d926be552,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x484ac7901a2de5f9923afe4ff67546525e07ce8e,5964.512
0x0badc392fbd8850ac2eaebd01588c7b99208c3771c43dad34823cb4d64939343,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x03377073f2421fc3d9eafe9e235a820c4038ec8b,9.176
0x24096585b981da2c564d07bcd1b66e99852f5be9157754ec4a36c7b59bdbefbe,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x93c419191cbbef6717b1992a1f854ab2d90aa7ba,9222.054
0x04f8138ff6b5422602506469f948d7f17c6791c98c7f639f1eaf7076d2afd415,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x005ba629a682cfc064d0f7e35710819889fa357b,30.923
0xb364014ec20678d38380071415bc8085d1d3c1506b678fdf18ef0207a0b6d5b4,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x006bc93719aef20a0258f9371a725b576c046148,137.193
0x70f1d54faa54f558621429b8728b4fbdfa2ccedffadb5ea5d93a93ab227869e8,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x00449ebfbdd1a6e11dc4d7b458d4851efbb06778,3.257
0x6c09cf1b392bc1a516a2174e00b4b85cf0105055177cd6882ad2d6530fc41028,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x006061c454fdec0a781c00ca44508a04361ccd93,1835.234
0x7ccdd7d488e39d955bf17961b62f57a0c2e49468874c9f49d128c725ff5fed15,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xee58852b55610f513c694362070de7122a144b87,1930.666
0xe9a9fedccbf4a0366b6fa61f59394e378831c465ae798c97e9041fbd4c8d0817,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x625181f151d0300b8a8ed7a5bf2779f939ecad4d,85.613
0x9848e5e5f47a24cc747978a9aac74fbdd13d2ffec8f631051a5db65167e134cd,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x0038954411d31a29442c8978cd56cb764982fb65,262.438
0x7c292a4f3e8ee7c9a453cac0f153069039974c5e8d930e941cc320389f524e10,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x007ce39c82c2cf3d1d4e5890abdd3bb51567e469,9.176
0x7919c8471274771277e9b0f2d16e4ac0e015852b04171ff43736c1b22f15442c,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0xa3d8392d560d174203e7c080f13421c5aacf1314,17.939
0xb3d7d66849b650856c36f5ac30a734369770058d1e6826ba0e2da72fb3c29d5c,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x009dd16c2560bd2907136d9569c32920e5f0ae05,45.605
0x83d7f38bceb5c3de0d2777f991298eb13ee1624d9f52f42de3967f37e9bebdc5,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x000e8ad6492f516c942bef6561251b531fd7b10c,50.285
0x6b990da4be5cd224ae11108fe30dcb2bf042e2ec40173d2849ddeea43a4006d3,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x000028ce0fce9e53bee386adbf4d175062b20fee,18.352
0x4d367aab2d8cbfcbec8b48125024f8e0305eba2eb5b281a22e342f07ab63b448,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x213de3994517a65ef92c7ad4ec9b824dcccc67f5,9.176
0x085d8ed7d3ceb495b558567c0c4ac62707b54d24eade8178d90604a3b86addb2,4440600,1509126520,10/27/2017 5:48:40 PM,0x54a2d42a40f51259dedd1978f6c118a0f0eff078,0x8533a89796fe8070604197679c3e250ea2a88a4a,8.763
